ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-456588,2,4/16/2021 19:36,4/16/2021 20:51,29.750374,-95.145919,29.751319,-95.146018,0.066,Incident on BELTWAY 8 NB near JACINTO PORT BLVD Expect long delays.,,Jesse Jones Beltway 8 Toll Brg,R,Houston,Harris,TX,77015,US,US/Central,KHOU,4/16/2021 19:34,71,71,90,29.7,1,N,13,0.09,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-305470,2,4/16/2021 20:59,4/16/2021 22:06,32.657157,-96.874375,32.662148,-96.869717,0.439,Slow traffic on Marvin D Love Fwy N - US-67 N from Wheatland Rd (US-67) to Camp Wisdom Rd (US-67) due to accident.,,Marvin D Love Fwy N,R,Dallas,Dallas,TX,75237,US,US/Central,KRBD,4/16/2021 20:53,58,58,84,29.16,10,N,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-345568,2,4/16/2021 21:44,4/16/2021 23:29,35.795369,-80.862257,35.794684,-80.862321,0.047,Incident on I-77 SB near EXIT 51 Left lane blocked.,,I-77 S,R,Statesville,Iredell,NC,28677,US,US/Eastern,KSVH,4/16/2021 21:35,56,56,49,28.81,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-925724,2,4/16/2021 23:02,4/17/2021 1:01,32.921056,-96.750205,32.921168,-96.750415,0.014,Incident on I-635 WB near TI BLVD Drive with caution.,,T I Blvd,R,Dallas,Dallas,TX,75243,US,US/Central,KADS,4/16/2021 22:55,55,55,91,29.33,10,N,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-518039,2,4/17/2021 0:39,4/17/2021 3:34,29.631079,-81.977539,29.631866,-81.97757,0.054,Incident on BADEN POWELL RD near S DAKOTA ST Drive with caution.,282, Baden Powell Rd,R,Hawthorne,Putnam,FL,32640-5307,US,US/Eastern,KGNV,4/17/2021 0:53,62,62,93,29.7,8,ENE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-731673,2,4/17/2021 2:07,4/17/2021 8:24,40.925355,-74.071052,40.925717,-74.070992,0.025,Incident on NJ-17 NB near CENTURY RD Road closed. Take alternate route.,76, State Route 17,R,Paramus,Bergen,NJ,7652,US,US/Eastern,KTEB,4/17/2021 1:58,43,39,82,29.7,10,NE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-826172,2,4/17/2021 4:14,4/17/2021 6:19,41.121178,-73.32037,41.120897,-73.326919,0.341,ConnDOT: Motor Vehicle Accident (Vehicle Fire) on I-95 Southbound between Exits 19 and 18. The left lane is closed. Reported Saturday April 17 at 4:14 am.,,Beachside Ave,R,Westport,Fairfield,CT,6880,US,US/Eastern,KBDR,4/17/2021 3:52,42,37,73,29.69,10,NW,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1035714,2,4/17/2021 5:30,4/17/2021 7:09,30.12101,-97.742888,30.124279,-97.740785,0.258,Incident on THAXTON RD near COULVER RD Drive with caution.,10703, Thaxton Rd,R,Austin,Travis,TX,78747-9690,US,US/Central,KAUS,4/17/2021 5:53,53,53,80,29.43,10,N,18,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-252889,2,4/17/2021 6:47,4/17/2021 21:41,40.700057,-73.961845,40.690809,-73.99895,2.046,Stationary traffic on I-278 W from Wythe Ave/Exit 31 (I-278) to Atlantic Ave/Exit 27 (I-278) due to accident.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11249,US,US/Eastern,KJRB,4/17/2021 6:51,44,42,73,29.67,10,VAR,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-855092,2,4/17/2021 7:45,4/17/2021 16:17,38.901799,-76.944639,38.88335,-76.963729,1.637,Slow traffic on DC-295 S from Polk St (DC-295) to Pennsylvania Ave (DC-295) due to accident.,,Kenilworth Ave S,R,Washington,District of Columbia,DC,20019,US,US/Eastern,KWBC,4/17/2021 7:56,48,45,66,29.55,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-257956,2,4/17/2021 8:40,4/17/2021 15:13,32.79458,-96.724238,32.791607,-96.744402,1.189,Slow traffic on R L Thornton Fwy W - US-67 S - I-30 W from Jim Miller Rd/Exit 51 (I-30) to Winslow Ave/Exit 48 (I-30) due to accident.,,I-30 W,R,Dallas,Dallas,TX,75228,US,US/Central,KDAL,4/17/2021 8:53,49,43,69,29.59,10,N,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-682431,2,4/17/2021 9:41,4/17/2021 11:43,34.202327,-118.340437,34.192904,-118.329132,0.917,Incident on I-5 SB near N BUENA VISTA ST Drive with caution.,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,4/17/2021 9:53,56,56,75,29.15,7,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-872984,2,4/17/2021 10:18,4/17/2021 19:14,29.730073,-95.428101,29.729639,-95.458509,1.825,Stationary traffic on US-59 S - I-69 S from Greenbriar Dr (US-59) to I-610 (Houston) (South) (US-59) due to accident.,,I-69 S,R,Houston,Harris,TX,77098,US,US/Central,KMCJ,4/17/2021 10:40,59,59,75,29.94,10,NNE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1045555,2,4/17/2021 11:09,4/17/2021 12:38,34.938968,-118.930754,34.91577,-118.924861,1.637,Slow traffic on Golden State Fwy S - I-5 S from Grapevine Rd (I-5) to Fort Tejon Rd (I-5) due to accident.,,Golden State Fwy S,R,Lebec,Kern,CA,93243,US,US/Pacific,KSDB,4/17/2021 10:53,64,64,23,25.48,10,ENE,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-678223,2,4/17/2021 12:30,4/17/2021 14:19,37.694644,-122.054522,37.695762,-122.054689,0.078,Incident on NUGGET CANYON DR near E CASTRO VALLEY BLVD Drive with caution.,3592, E Castro Valley Blvd,R,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,4/17/2021 12:54,61,61,58,30.01,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-293471,2,4/17/2021 13:22,4/17/2021 23:40,33.881977,-117.592172,33.881053,-117.575743,0.945,Stationary traffic on Riverside Fwy E - CA-91 E from Corona to I-15 S due to accident.,,CA-91 E,R,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,4/17/2021 12:56,73,73,42,29.37,10,W,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-228407,2,4/17/2021 14:08,4/17/2021 15:01,44.493642,-124.083204,44.51466,-124.0775,1.479,Stationary traffic on US-101 S - US-101 N from OR-34/Alsea Hwy/NW Hemlock St (US-101) to N Beaver Creek Rd (US-101) due to accident.,9536, NW Pacific Coast Hwy,R,Seal Rock,Lincoln,OR,97376,US,US/Pacific,KJNW,4/17/2021 14:15,50,50,82,30.05,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-358916,2,4/17/2021 15:02,4/17/2021 16:39,30.280699,-97.757546,30.281083,-97.758347,0.055,Incident on W 13TH ST near WEST LYNN ST Drive with caution.,1508, W 13th St,R,Austin,Travis,TX,78703-4012,US,US/Central,KATT,4/17/2021 14:51,65,65,39,29.34,10,VAR,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-983946,2,56:37.0,28:50.0,38.955587,-77.011612,38.955774,-77.012197,0.034,Incident on MISSOURI AVE near MISSOURI AVE Drive with caution.,99, Missouri Ave NW,R,Washington,District of Columbia,DC,20011-2439,US,US/Eastern,KCGS,4/17/2021 15:55,57,57,42,29.76,10,W,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-710211,2,4/17/2021 16:31,4/17/2021 18:49,36.786576,-119.617637,36.786598,-119.619247,0.089,Accident from N McCall Ave to N Thompson Ave.,9506, E Dakota Ave,L,Clovis,Fresno,CA,93619-9083,US,US/Pacific,KFAT,4/17/2021 16:53,79,79,22,29.59,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-415325,2,4/17/2021 17:30,4/17/2021 19:15,30.678135,-87.986878,30.68021,-87.989757,0.223,Incident on I-10 WB near MM 30 Right lane blocked. Expect delays.,,I-10 W,R,Daphne,Baldwin,AL,36527,US,US/Central,KBFM,4/17/2021 17:53,64,64,93,29.84,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1030398,2,4/17/2021 18:46,4/17/2021 21:09,39.679559,-74.305182,39.707599,-74.283022,2.267,Crash on Garden State Parkway northbound South of Exit 63A - NJ 72 East (Stafford Twp) 1 Right lane and shoulder of 3 lanes blocked,,Garden State Pkwy N,R,West Creek,Ocean,NJ,8092,US,US/Eastern,KACY,4/17/2021 18:54,55,55,49,29.72,10,NW,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-399787,2,4/17/2021 20:12,4/17/2021 21:48,42.588661,-114.672793,42.583251,-114.653083,1.07,Incident on US-30 EB near 1900 EAST RD Expect long delays.,20698, Highway 30,R,Buhl,Twin Falls,ID,83316-5009,US,US/Mountain,KTWF,4/17/2021 19:53,52,52,31,25.95,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-527642,2,19:00.0,17:49.0,41.56983,-87.417236,41.5698,-87.410216,0.363,Lane closed on I-94 E - I-80 E - US-6 E from IN-912/Cline Ave/Exit 10 (I-94/I-80) to Burr St/Exit 6 (I-94/I-80) due to accident.,,I-80 E,R,Gary,Lake,IN,46406,US,US/Central,KGYY,4/17/2021 21:45,36,36,87,29.35,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-635738,4,4/17/2021 22:37,4/18/2021 0:53,44.001577,-75.980619,44.00181,-75.98112,0.03,NYSDOT TMC - Albany: Crash on NY 12E northbound at Bridge St (Brownville) All lanes closed,207, E Main St,L,Watertown,Jefferson,NY,13601-2016,US,US/Eastern,KART,4/17/2021 22:56,43,43,82,29.46,10,S,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-226474,2,4/17/2021 23:44,4/18/2021 1:25,40.674659,-78.699737,40.675835,-78.682553,0.904,Incident on PINE RD near SWEDETOWN RD Drive with caution.,181, Pine Rd,L,Hastings,Cambria,PA,16646-8603,US,US/Eastern,KIDI,4/17/2021 23:35,34,34,100,28.44,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-663459,2,4/18/2021 1:22,4/18/2021 3:25,40.645569,-77.211776,40.6461,-77.212392,0.049,Incident on EHRENZELLER RD near PA-2013 Expect long delays.,2, Leister Valley Rd,R,Mc Alisterville,Juniata,PA,17049-8587,US,US/Eastern,KSEG,4/18/2021 0:53,47,44,71,29.39,10,WNW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-623685,2,4/18/2021 3:18,4/18/2021 5:23,33.96745,-118.24991,33.967448,-118.248933,0.056,Incident on NADEAU ST near HOUSE 1407 Drive with caution.,1400, Nadeau St,R,Los Angeles,Los Angeles,CA,90001-3026,US,US/Pacific,KCQT,4/18/2021 2:52,57,57,81,29.78,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-933369,2,34:20.0,34:58.0,45.490533,-94.245325,45.498053,-94.240005,0.58,Incident on MN-15 NB near I-94 Drive with caution.,,MN-15,R,Saint Cloud,Stearns,MN,56301,US,US/Central,KSTC,4/18/2021 5:53,30,30,79,28.83,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-854960,2,4/18/2021 6:50,4/18/2021 16:21,40.046416,-76.309294,40.040908,-76.308336,0.384,Stationary traffic on US-222 S - PA-272 from W Liberty St (Prince St) to W Orange St (Prince St) due to accident.,531, N Prince St,R,Lancaster,Lancaster,PA,17603-3022,US,US/Eastern,KLNS,4/18/2021 6:53,46,42,73,29.44,10,W,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-818125,2,59:30.0,29:30.0,37.867429,-121.655001,37.867461,-121.64496,0.548,Stationary traffic from Vasco Rd (Camino Diablo) to Byron Hwy (Camino Diablo) due to accident.,2274, Camino Diablo,R,Byron,Contra Costa,CA,94514,US,US/Pacific,KLVK,4/18/2021 7:53,50,50,66,29.7,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-355439,2,4/18/2021 9:46,4/18/2021 15:39,37.099346,-121.01585,37.105258,-121.015797,0.408,Stationary traffic on CA-33 from CA-152 (San Luis Dr/CA-33) to I-5 (Gustine) (CA-33) due to accident.,13122, State Highway 33,R,Gustine,Merced,CA,95322-9778,US,US/Pacific,KMER,4/18/2021 9:45,72,72,29,29.9,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-249383,2,37:00.0,14:30.0,37.843646,-122.297554,37.884752,-122.308672,2.904,Stationary traffic on Eastshore Fwy E - I-580 W - I-80 E from Powell St (I-80) to Cleveland Ave (I-80) due to accident.,,Eastshore Fwy E,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,4/18/2021 10:53,61,61,67,30.14,10,SW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-430618,2,37:00.0,17:47.0,38.96722,-78.202274,38.971559,-78.209367,0.485,On I-66 at mile marker 6 in the County of Warren motorists can expect delays due to a vehicle crash. All West lanes are closed. The East left shoulder is closed. Traffic backups are approximately 1.0 mile.,,I-66 W,R,Front Royal,Warren,VA,22630,US,US/Eastern,KOKV,4/18/2021 11:35,55,55,54,29.13,10,W,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-737630,2,40:00.0,22:33.0,36.783177,-76.395391,36.773422,-76.366961,1.712,Incident on I-64 WB near I-264 Road closed. Take alternate route.,,I-64 W,R,Chesapeake,Chesapeake,VA,23321,US,US/Eastern,KPVG,4/18/2021 12:51,65,65,50,29.85,10,NE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-505529,2,4/18/2021 13:33,4/18/2021 18:14,45.547009,-122.540904,45.547592,-122.548474,0.369,Slow traffic on I-84 W - US-30 W from 122nd Ave/Exit 10 (I-84) to I-84/US-30/Exit 9 (I-84) due to accident.,,I-84 W,R,Portland,Multnomah,OR,97220,US,US/Pacific,KPDX,4/18/2021 13:53,79,79,23,30.11,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-942743,2,4/18/2021 14:18,4/18/2021 15:05,39.036678,-121.465746,39.025102,-121.449165,1.197,Stationary traffic on CA-65 from Rancho Rd/Morrisson Rd (CA-65) to 1st St (CA-65) due to accident.,,State Highway 65,R,Wheatland,Yuba,CA,95692,US,US/Pacific,KLHM,4/18/2021 14:15,84,84,11,29.92,10,WNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-909879,2,18:45.0,38:09.0,34.518859,-82.655246,34.519547,-82.655544,0.05,Incident on SC-28 near MAULDIN ST Drive with caution.,1701, N Main St,L,Anderson,Anderson,SC,29621-4761,US,US/Eastern,KAND,4/18/2021 14:56,70,,32,29.04,10,,,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-620292,2,4/18/2021 16:14,4/18/2021 17:44,39.583278,-77.434011,39.571388,-77.432681,0.825,Stationary traffic on MD-806 from Red Bird Ln to Catoctin Mountain Hwy due to accident.,6827, Red Bird Ln,L,Thurmont,Frederick,MD,21788-3034,US,US/Eastern,KRSP,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-805613,2,4/18/2021 17:27,4/18/2021 19:12,43.805782,-123.042131,43.809023,-123.040654,0.236,Incident on I-5 NB near MP 175 Drive with caution.,,I-5 N,R,Cottage Grove,Lane,OR,97424,US,US/Pacific,KEUG,4/18/2021 17:54,80,80,29,29.71,10,NNE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-849434,2,4/18/2021 18:53,4/18/2021 20:41,44.966833,-93.273984,44.971446,-93.287372,0.728,Slow traffic on I-94 W - US-12 W - US-52 W - MN-55 W from I-35W/11th St/Exit 233 (I-94) to I-394/US-12/Exit 231 (I-94) due to accident.,,I-94 W,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,4/18/2021 18:53,49,44,80,28.89,7,NNW,14,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-460991,2,4/18/2021 20:08,4/18/2021 22:23,40.201109,-74.589797,40.259409,-74.512957,5.714,NJ Turnpike Auth.: Crash on New Jersey Turnpike inner roadway northbound South of Interchange 8 - NJ 33 (East Windsor Twp) right lane blocked,,New Jersey Tpke N,R,Trenton,Mercer,NJ,8691,US,US/Eastern,KTTN,4/18/2021 19:53,58,58,44,29.62,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1020449,2,23:00.0,40:53.0,38.8938,-77.910865,38.8969,-77.915515,0.329,On I-66 at mile marker 23.8 in the County of Fauquier motorists can expect delays due to a vehicle crash. All West lanes are closed.,,I-66 W,R,Delaplane,Fauquier,VA,20144,US,US/Eastern,KOKV,4/18/2021 21:15,48,48,76,29.1,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-629010,2,4/18/2021 22:49,4/18/2021 23:37,34.162034,-118.381547,34.156547,-118.379115,0.404,Stationary traffic on CA-170 S - Hollywood Fwy S from Magnolia Blvd (CA-170) to US-101/CA-134 (CA-170) due to accident.,,CA-170 S,R,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,4/18/2021 22:53,72,72,15,29.17,10,NW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-244224,2,4/19/2021 1:04,4/19/2021 1:35,26.591128,-80.069249,26.587337,-80.069237,0.262,Stationary traffic on I-95 S from 6th Ave/Exit 63 (I-95) to FL-812/Lantana Rd/Exit 61 (I-95) due to accident.,,I-95 S,R,Lake Worth,Palm Beach,FL,33461,US,US/Eastern,KPBI,4/19/2021 0:53,79,79,72,29.92,10,SSW,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-681897,2,4/19/2021 4:18,4/19/2021 7:22,29.978514,-90.060378,29.956935,-90.079812,1.891,Stationary traffic on I-10 W from I-610 (New Orleans) (I-10) to US-90 (New Orleans) (West) (I-10) due to accident.,,N Galvez St,R,New Orleans,Orleans,LA,70116,US,US/Pacific,KAUD,4/19/2021 3:55,57,57,77,30.02,10,N,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-444415,2,4/19/2021 5:12,4/19/2021 14:31,32.794785,-96.722487,32.780405,-96.776752,3.305,Slow traffic on R L Thornton Fwy W - US-67 S - I-30 W from Jim Miller Rd/Exit 51 (I-30) to I-45/US-75/Exit 46 (I-30) due to accident.,,Ferguson Rd,R,Dallas,Dallas,TX,75228,US,US/Central,KDAL,4/19/2021 4:53,46,46,79,29.55,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-636907,2,4/19/2021 5:29,4/19/2021 12:37,39.442058,-77.403592,39.444799,-77.395378,0.477,Stationary traffic on MD-26 from MD-194 exit [17] to N Market St due to accident.,,MD-26,R,Frederick,Frederick,MD,21701,US,US/Eastern,KFDK,4/19/2021 5:35,45,45,93,29.54,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-744380,2,4/19/2021 5:33,4/19/2021 17:44,25.656062,-80.418763,25.65679,-80.415714,0.196,Stationary traffic on FL-825 from SW 142nd Ave to SW 112th St due to accident.,13882, SW 120th St,L,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,4/19/2021 5:53,78,78,84,29.87,10,S,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-496423,2,4/19/2021 5:43,4/19/2021 6:59,34.022758,-117.748926,34.022536,-117.748682,0.021,Incident on CA-71 SB near CA-60 Drive with caution.,,CA-71 S,R,Pomona,Los Angeles,CA,91766,US,US/Pacific,KPOC,4/19/2021 6:47,55,55,33,28.97,10,VAR,6,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-593661,2,14:00.0,22:53.0,27.961698,-82.746137,27.96059,-82.747306,0.105,Slow traffic on FL-60 from Rainbow Dr to S Main Ave due to accident.,406, S Belcher Rd,R,Clearwater,Pinellas,FL,33765-3908,US,US/Eastern,KPIE,4/19/2021 5:53,72,72,97,29.86,7,WNW,9,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-844604,2,43:00.0,25:30.0,38.980445,-77.133519,38.98322,-77.138297,0.32,Stationary traffic on MD-188 - MD-190 from Braeburn Pkwy to Selkirk Dr due to accident.,,Braeburn Pkwy,R,Bethesda,Montgomery,MD,20817,US,US/Eastern,KDCA,4/19/2021 6:52,53,53,80,29.87,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-584932,2,4/19/2021 7:30,4/19/2021 13:02,34.997993,-82.478929,34.997907,-82.478679,0.015,Incident on US-276 near KEELER MILL RD Expect delays.,1699, Geer Hwy,R,Travelers Rest,Greenville,SC,29690-9206,US,US/Eastern,KGMU,4/19/2021 7:53,56,56,55,28.74,10,NE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
